[INFO ] 2026-02-02 22:42:05,158 [main]  com.oltpbenchmark.DBWorkload main - ======================================================================
[WARN ] 2026-02-02 22:43:58,997 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:58,997 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:58,997 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:58,997 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:59,014 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=1]
[WARN ] 2026-02-02 22:43:59,015 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=2]
[WARN ] 2026-02-02 22:43:59,015 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=3]
[WARN ] 2026-02-02 22:43:59,015 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=4]
[WARN ] 2026-02-02 22:43:59,015 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=5]
[WARN ] 2026-02-02 22:43:59,016 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=6]
[WARN ] 2026-02-02 22:43:59,016 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=7]
[WARN ] 2026-02-02 22:43:59,016 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=8]
[WARN ] 2026-02-02 22:43:59,016 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=9]
[WARN ] 2026-02-02 22:43:59,016 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=10]
[WARN ] 2026-02-02 22:43:59,088 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:59,088 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:59,088 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:59,088 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:59,089 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:59,089 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:59,089 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:59,089 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:59,089 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:59,090 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:59,092 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=1]
[WARN ] 2026-02-02 22:43:59,092 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=2]
[WARN ] 2026-02-02 22:43:59,092 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=1]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=3]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=2]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=3]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=4]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=6]
[WARN ] 2026-02-02 22:43:59,093 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=5]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=6]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=7]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=7]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=8]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=9]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=8]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=10]
[WARN ] 2026-02-02 22:43:59,094 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=9]
[WARN ] 2026-02-02 22:43:59,095 [TPCCWorker<002>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=4, D_ID=10]
[WARN ] 2026-02-02 22:43:59,096 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=1]
[WARN ] 2026-02-02 22:43:59,097 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:59,097 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:59,097 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:59,097 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:59,098 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
[WARN ] 2026-02-02 22:43:59,098 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=7]
[WARN ] 2026-02-02 22:43:59,098 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=8]
[WARN ] 2026-02-02 22:43:59,098 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=9]
[WARN ] 2026-02-02 22:43:59,098 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=10]
[WARN ] 2026-02-02 22:43:59,102 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=1]
[WARN ] 2026-02-02 22:43:59,103 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=2]
[WARN ] 2026-02-02 22:43:59,103 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=3]
[WARN ] 2026-02-02 22:43:59,103 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=4]
[WARN ] 2026-02-02 22:43:59,103 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=5]
[WARN ] 2026-02-02 22:43:59,103 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=6]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=7]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=8]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=1]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=9]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<007>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=10, D_ID=10]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=2]
[WARN ] 2026-02-02 22:43:59,104 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=3]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=4]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=5]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=6]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=7]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=8]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=9]
[WARN ] 2026-02-02 22:43:59,105 [TPCCWorker<003>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=5, D_ID=10]
[WARN ] 2026-02-02 22:43:59,113 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=1]
[WARN ] 2026-02-02 22:43:59,113 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=2]
[WARN ] 2026-02-02 22:43:59,114 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=3]
[WARN ] 2026-02-02 22:43:59,114 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=4]
[WARN ] 2026-02-02 22:43:59,114 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=5]
[WARN ] 2026-02-02 22:43:59,114 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=6]
[WARN ] 2026-02-02 22:43:59,115 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=7]
[WARN ] 2026-02-02 22:43:59,115 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=8]
[WARN ] 2026-02-02 22:43:59,115 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=9]
[WARN ] 2026-02-02 22:43:59,115 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=10]
[WARN ] 2026-02-02 22:43:59,126 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=1]
[WARN ] 2026-02-02 22:43:59,126 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=2]
[WARN ] 2026-02-02 22:43:59,126 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=1]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=3]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=2]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=4]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=3]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=5]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=6]
[WARN ] 2026-02-02 22:43:59,127 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=4]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=5]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=6]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=7]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=8]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=9]
[WARN ] 2026-02-02 22:43:59,128 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=1]
[WARN ] 2026-02-02 22:43:59,129 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=8]
[WARN ] 2026-02-02 22:43:59,129 [TPCCWorker<005>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=8, D_ID=10]
[WARN ] 2026-02-02 22:43:59,129 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=9]
[WARN ] 2026-02-02 22:43:59,129 [TPCCWorker<000>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=2, D_ID=10]
[WARN ] 2026-02-02 22:43:59,130 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:59,130 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=1]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=2]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=3]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=7]
[WARN ] 2026-02-02 22:43:59,131 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=4]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=5]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=8]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=6]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=9]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=7]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=10]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=8]
[WARN ] 2026-02-02 22:43:59,132 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=9]
[WARN ] 2026-02-02 22:43:59,133 [TPCCWorker<001>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=3, D_ID=10]
[WARN ] 2026-02-02 22:43:59,166 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=1]
[WARN ] 2026-02-02 22:43:59,166 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=2]
[WARN ] 2026-02-02 22:43:59,167 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=3]
[WARN ] 2026-02-02 22:43:59,167 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=4]
[WARN ] 2026-02-02 22:43:59,167 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=5]
[WARN ] 2026-02-02 22:43:59,168 [TPCCWorker<004>]  com.oltpbenchmark.benchmarks.tpcc.procedures.Delivery getOrderId - District has no new orders [W_ID=7, D_ID=6]
